name,position,team,unique_str,week,owner,points,status,RostStatus
"Mixon, J.",RB,CIN,"Mixon, J. RB CIN",14,Matt,0.00,Inactive,Reserve
"Gostkowski, S.",K,TEN,"Gostkowski, S. K TEN",14,FA,,FA,FA
"Miller, A.",WR,CHI,"Miller, A. WR CHI",14,FA,,FA,FA
Buccaneers DEF ,DEF,Buccaneers,Buccaneers DEF ,14,Matt,9.0,Inactive,Bench
"Hooper, A.",TE,CLE,"Hooper, A. TE CLE",14,Matt,0.0,Inactive,Bench
"Roethlisberger, B.",QB,PIT,"Roethlisberger, B. QB PIT",14,Sam,13.48,Inactive,Bench
"Thomas, L.",TE,WAS,"Thomas, L. TE WAS",14,Sam,10.3,Inactive,Bench
"Golladay, K.",WR,DET,"Golladay, K. WR DET",14,Sam,0.0,Inactive,Bench
"Pittman, M.",WR,IND,"Pittman, M. WR IND",14,Sam,6.5,Inactive,Bench
"Brees, D.",QB,NO,"Brees, D. QB NO",14,FA,,FA,FA
"Gibson, A.",RB,WAS,"Gibson, A. RB WAS",14,Sam,0.0,Inactive,Bench
Giants DEF ,DEF,Giants,Giants DEF ,14,Sam,1.0,Inactive,Bench
"Samuel, C.",WR,CAR,"Samuel, C. WR CAR",14,Sam,16.00,Inactive,Reserve
"Tannehill, R.",QB,TEN,"Tannehill, R. QB TEN",14,f,16.48,Active,Starting
"McKinnon, J.",RB,SF,"McKinnon, J. RB SF",14,f,0.0,Active,Starting
"Dobbins, J.",RB,BAL,"Dobbins, J. RB BAL",14,Matt,13.3,Inactive,Bench
"Gordon, M.",RB,DEN,"Gordon, M. RB DEN",14,Jess,12.1,Inactive,Bench
"Hines, N.",RB,IND,"Hines, N. RB IND",14,Liam,11.7,Active,Starting
Eagles DEF ,DEF,Eagles,Eagles DEF ,14,FA,,FA,FA
"Tagovailoa, T.",QB,MIA,"Tagovailoa, T. QB MIA",14,FA,,FA,FA
"Green, A.",WR,CIN,"Green, A. WR CIN",14,FA,,FA,FA
"Sims, S.",WR,WAS,"Sims, S. WR WAS",14,FA,,FA,FA
"Beckham, O.",WR,CLE,"Beckham, O. WR CLE",14,FA,,FA,FA
"Ingram, M.",RB,BAL,"Ingram, M. RB BAL",14,FA,,FA,FA
"Hurst, H.",TE,ATL,"Hurst, H. TE ATL",14,FA,,FA,FA
"Watkins, S.",WR,KC,"Watkins, S. WR KC",14,FA,,FA,FA
"Higbee, T.",TE,LA,"Higbee, T. TE LA",14,FA,,FA,FA
"Bell, L.",RB,KC,"Bell, L. RB KC",14,FA,,FA,FA
"Boswell, C.",K,PIT,"Boswell, C. K PIT",14,FA,,FA,FA
Chargers DEF ,DEF,Chargers,Chargers DEF ,14,FA,,FA,FA
"Johnson, K.",RB,DET,"Johnson, K. RB DET",14,FA,,FA,FA
"Harry, N.",WR,NE,"Harry, N. WR NE",14,FA,,FA,FA
"Gage, R.",WR,ATL,"Gage, R. WR ATL",14,FA,,FA,FA
"Cook, J.",TE,NO,"Cook, J. TE NO",14,FA,,FA,FA
"Carr, D.",QB,LV,"Carr, D. QB LV",14,FA,,FA,FA
"Jackson, D.",WR,PHI,"Jackson, D. WR PHI",14,FA,,FA,FA
"Freeman, D.",RB,NYG,"Freeman, D. RB NYG",14,FA,,FA,FA
"Burrow, J.",QB,CIN,"Burrow, J. QB CIN",14,FA,,FA,FA
"Elliott, J.",K,PHI,"Elliott, J. K PHI",14,FA,,FA,FA
"Brown, M.",RB,LA,"Brown, M. RB LA",14,FA,,FA,FA
"Slye, J.",K,CAR,"Slye, J. K CAR",14,FA,,FA,FA
"Succop, R.",K,TB,"Succop, R. K TB",14,FA,,FA,FA
"Lewis, D.",RB,NYG,"Lewis, D. RB NYG",14,FA,,FA,FA
"Crowder, J.",WR,NYJ,"Crowder, J. WR NYJ",14,FA,,FA,FA
"Hyde, C.",RB,SEA,"Hyde, C. RB SEA",14,FA,,FA,FA
"Slayton, D.",WR,NYG,"Slayton, D. WR NYG",14,FA,,FA,FA
Football Team DEF ,DEF,TFootballeFootballaFootballm,Football Team DEF ,14,FA,,FA,FA
"Hilton, T.",WR,IND,"Hilton, T. WR IND",14,FA,,FA,FA
"Campbell, P.",WR,IND,"Campbell, P. WR IND",14,FA,,FA,FA
"Valdes-Scantling, M.",WR,GB,"Valdes-Scantling, M. WR GB",14,FA,,FA,FA
"Schultz, D.",TE,DAL,"Schultz, D. TE DAL",14,FA,,FA,FA
Chiefs DEF ,DEF,Chiefs,Chiefs DEF ,14,FA,,FA,FA
"Sutton, C.",WR,DEN,"Sutton, C. WR DEN",14,FA,,FA,FA
"Lindsay, P.",RB,DEN,"Lindsay, P. RB DEN",14,FA,,FA,FA
"Shenault, L.",WR,JAX,"Shenault, L. WR JAX",14,FA,,FA,FA
"Mattison, A.",RB,MIN,"Mattison, A. RB MIN",14,FA,,FA,FA
"Michel, S.",RB,NE,"Michel, S. RB NE",14,FA,,FA,FA
Packers DEF ,DEF,Packers,Packers DEF ,14,FA,,FA,FA
"Brown, M.",WR,BAL,"Brown, M. WR BAL",14,FA,,FA,FA
"Bullock, R.",K,CIN,"Bullock, R. K CIN",14,FA,,FA,FA
"Jackson, J.",RB,LAC,"Jackson, J. RB LAC",14,FA,,FA,FA
"Coleman, T.",RB,SF,"Coleman, T. RB SF",14,FA,,FA,FA
"Sanders, E.",WR,NO,"Sanders, E. WR NO",14,FA,,FA,FA
"Prescott, D.",QB,DAL,"Prescott, D. QB DAL",14,FA,,FA,FA
"Andrews, M.",TE,BAL,"Andrews, M. TE BAL",14,Lucas,12.8,Inactive,Bench
"Ertz, Z.",TE,PHI,"Ertz, Z. TE PHI",14,FA,,FA,FA
"Barkley, S.",RB,NYG,"Barkley, S. RB NYG",14,FA,,FA,FA
"Gonzalez, Z.",K,ARI,"Gonzalez, Z. K ARI",14,FA,,FA,FA
Vikings DEF ,DEF,Vikings,Vikings DEF ,14,FA,,FA,FA
"Crosby, M.",K,GB,"Crosby, M. K GB",14,FA,,FA,FA
"Kirk, C.",WR,ARI,"Kirk, C. WR ARI",14,Lucas,12.1,Active,Starting
"Cooper, A.",WR,DAL,"Cooper, A. WR DAL",14,Lucas,15.1,Active,Starting
"Hill, T.",WR,KC,"Hill, T. WR KC",14,Jake,26.1,Active,Starting
"Thomas, M.",WR,NO,"Thomas, M. WR NO",14,Jake,16.4,Active,Starting
"Hunt, K.",RB,CLE,"Hunt, K. RB CLE",14,Jake,29.0,Inactive,Bench
Bills DEF ,DEF,Bills,Bills DEF ,14,FA,,FA,FA
"Gould, R.",K,SF,"Gould, R. K SF",14,FA,,FA,FA
"Hockenson, T.",TE,DET,"Hockenson, T. TE DET",14,Jake,16.3,Active,Starting
"Anderson, R.",WR,CAR,"Anderson, R. WR CAR",14,Jake,17.7,Active,Starting
"Lockett, T.",WR,SEA,"Lockett, T. WR SEA",14,Jake,10.2,Active,Starting
"Cohen, T.",RB,CHI,"Cohen, T. RB CHI",14,FA,,FA,FA
"Blankenship, R.",K,IND,"Blankenship, R. K IND",14,Jake,14.0,Active,Starting
Dolphins DEF ,DEF,Dolphins,Dolphins DEF ,14,Jake,10.0,Active,Starting
"Mostert, R.",RB,SF,"Mostert, R. RB SF",14,Lucas,9.0,Active,Starting
"Gore, F.",RB,NYJ,"Gore, F. RB NYJ",14,Lucas,2.1,Active,Starting
"Ryan, M.",QB,ATL,"Ryan, M. QB ATL",14,Lucas,7.26,Active,Starting
"Edwards-Helaire, C.",RB,KC,"Edwards-Helaire, C. RB KC",14,Jake,14.1,Inactive,Bench
"Sanders, M.",RB,PHI,"Sanders, M. RB PHI",14,Jake,29.6,Inactive,Bench
"Fulgham, T.",WR,PHI,"Fulgham, T. WR PHI",14,Jake,0.0,Inactive,Bench
"Henry, H.",TE,LAC,"Henry, H. TE LAC",14,Jake,10.1,Inactive,Bench
"Moss, Z.",RB,BUF,"Moss, Z. RB BUF",14,FA,,FA,FA
"Jefferson, J.",WR,MIN,"Jefferson, J. WR MIN",14,Lucas,9.9,Active,Starting
"Lazard, A.",WR,GB,"Lazard, A. WR GB",14,Jake,3.9,Inactive,Bench
"Gallman, W.",RB,NYG,"Gallman, W. RB NYG",14,Jake,10.3,Active,Starting
"Godwin, C.",WR,TB,"Godwin, C. WR TB",14,Lucas,4.5,Inactive,Bench
"McCaffrey, C.",RB,CAR,"McCaffrey, C. RB CAR",14,Lucas,0.0,Inactive,Bench
"Tonyan, R.",TE,GB,"Tonyan, R. TE GB",14,Lucas,14.6,Active,Starting
"Peterson, A.",RB,DET,"Peterson, A. RB DET",14,Lucas,4.0,Inactive,Bench
49ers DEF ,DEF,49ers,49ers DEF ,14,Lucas,8.0,Active,Starting
"Edwards, G.",RB,BAL,"Edwards, G. RB BAL",14,FA,,FA,FA
"Edelman, J.",WR,NE,"Edelman, J. WR NE",14,FA,,FA,FA
"Gallup, M.",WR,DAL,"Gallup, M. WR DAL",14,Lucas,4.3,Inactive,Bench
"Singletary, D.",RB,BUF,"Singletary, D. RB BUF",14,Lucas,4.4,Active,Starting
"Davis, M.",RB,CAR,"Davis, M. RB CAR",14,Jake,26.3,Active,Starting
"Akers, C.",RB,LA,"Akers, C. RB LA",14,FA,,FA,FA
"Watson, D.",QB,HOU,"Watson, D. QB HOU",14,Jake,16.56,Active,Starting
"Tucker, J.",K,BAL,"Tucker, J. K BAL",14,Lucas,8.0,Active,Starting
"Kelley, J.",RB,LAC,"Kelley, J. RB LAC",14,FA,,FA,FA
"Prescott, D.",QB,DAL,"Prescott, D. QB DAL",15,FA,,FA,FA
"Harris, D.",RB,NE,"Harris, D. RB NE",15,Kevin,0.0,Inactive,Bench
"Carlson, D.",K,LV,"Carlson, D. K LV",15,Kevin,9.0,Active,Starting
"Beasley, C.",WR,BUF,"Beasley, C. WR BUF",15,Kevin,19.2,Active,Starting
"Edmonds, C.",RB,ARI,"Edmonds, C. RB ARI",15,Graham,15.6,Inactive,Bench
"Hilton, T.",WR,IND,"Hilton, T. WR IND",15,Kevin,11.1,Inactive,Bench
Bears DEF ,DEF,Bears,Bears DEF ,15,FA,,FA,FA
Colts DEF ,DEF,Colts,Colts DEF ,15,Kevin,10.0,Active,Starting
"Jones, R.",RB,TB,"Jones, R. RB TB",15,Kevin,0.0,Inactive,Bench
"Conner, J.",RB,PIT,"Conner, J. RB PIT",15,Kevin,0.0,Inactive,Bench
"Armstead, R.",RB,JAX,"Armstead, R. RB JAX",15,Graham,0.00,Inactive,Reserve
"Schultz, D.",TE,DAL,"Schultz, D. TE DAL",15,FA,,FA,FA
Ravens DEF ,DEF,Ravens,Ravens DEF ,15,Nolan,10.0,Active,Starting
"Akins, J.",TE,HOU,"Akins, J. TE HOU",15,Graham,10.0,Inactive,Bench
"Lamb, C.",WR,DAL,"Lamb, C. WR DAL",15,Kevin,25.8,Inactive,Bench
"Wilson, R.",QB,SEA,"Wilson, R. QB SEA",15,Nolan,12.04,Active,Starting
"Elliott, E.",RB,DAL,"Elliott, E. RB DAL",15,Nolan,0.0,Active,Starting
"Sanders, J.",K,MIA,"Sanders, J. K MIA",15,Nolan,2.0,Active,Starting
"Jacobs, J.",RB,LV,"Jacobs, J. RB LV",15,Nolan,20.4,Active,Starting
"Smith, J.",TE,TEN,"Smith, J. TE TEN",15,Nolan,10.2,Active,Starting
"Claypool, C.",WR,PIT,"Claypool, C. WR PIT",15,Nolan,7.8,Active,Starting
"Carson, C.",RB,SEA,"Carson, C. RB SEA",15,Nolan,8.9,Active,Starting
"Metcalf, D.",WR,SEA,"Metcalf, D. WR SEA",15,Nolan,9.3,Active,Starting
"Ward, G.",WR,PHI,"Ward, G. WR PHI",15,FA,,FA,FA
"Higgins, R.",WR,CLE,"Higgins, R. WR CLE",15,Nolan,11.6,Active,Starting
"Kupp, C.",WR,LA,"Kupp, C. WR LA",15,Liam,8.9,Active,Starting
"Aiyuk, B.",WR,SF,"Aiyuk, B. WR SF",15,Kevin,22.3,Active,Starting
"Allen, K.",WR,LAC,"Allen, K. WR LAC",15,Matt,2.6,Active,Starting
"Chubb, N.",RB,CLE,"Chubb, N. RB CLE",15,Matt,14.6,Active,Starting
"Mixon, J.",RB,CIN,"Mixon, J. RB CIN",15,Matt,0.0,Active,Starting
"Brady, T.",QB,TB,"Brady, T. QB TB",15,Matt,23.4,Active,Starting
"Jeudy, J.",WR,DEN,"Jeudy, J. WR DEN",15,Liam,2.9,Inactive,Bench
"Higgins, T.",WR,CIN,"Higgins, T. WR CIN",15,Liam,6.1,Inactive,Bench
"Cobb, R.",WR,HOU,"Cobb, R. WR HOU",15,FA,,FA,FA
"Pollard, T.",RB,DAL,"Pollard, T. RB DAL",15,Liam,33.2,Inactive,Bench
"Ballage, K.",RB,LAC,"Ballage, K. RB LAC",15,Liam,7.1,Inactive,Bench
"Fulgham, T.",WR,PHI,"Fulgham, T. WR PHI",15,FA,,FA,FA
"Howard, J.",RB,Free Agent,"Howard, J. RB Free Agent",15,FA,,FA,FA
"Hines, N.",RB,IND,"Hines, N. RB IND",15,Liam,8.7,Active,Starting
"Landry, J.",WR,CLE,"Landry, J. WR CLE",15,Liam,19.1,Active,Starting
"Gurley, T.",RB,ATL,"Gurley, T. RB ATL",15,Liam,3.4,Inactive,Bench
"Sanders, E.",WR,NO,"Sanders, E. WR NO",15,Liam,11.6,Inactive,Bench
Bills DEF ,DEF,Bills,Bills DEF ,15,Liam,12.0,Active,Starting
"Koo, Y.",K,ATL,"Koo, Y. K ATL",15,Liam,11.0,Active,Starting
"Davis, C.",WR,TEN,"Davis, C. WR TEN",15,Liam,21.0,Active,Starting
"Goedert, D.",TE,PHI,"Goedert, D. TE PHI",15,Liam,7.9,Active,Starting
"Robinson, A.",WR,CHI,"Robinson, A. WR CHI",15,Matt,12.3,Active,Starting
"Waller, D.",TE,LV,"Waller, D. TE LV",15,Kevin,30.0,Active,Starting
"Brown, A.",WR,TEN,"Brown, A. WR TEN",15,Matt,15.4,Active,Starting
"Brown, A.",WR,TB,"Brown, A. WR TB",15,Matt,20.3,Active,Starting
"McLaurin, T.",WR,WAS,"McLaurin, T. WR WAS",15,Kevin,14.7,Active,Starting
"Alie-Cox, M.",TE,IND,"Alie-Cox, M. TE IND",15,FA,,FA,FA
"Hopkins, D.",WR,ARI,"Hopkins, D. WR ARI",15,Kevin,30.0,Active,Starting
"Allen, J.",QB,BUF,"Allen, J. QB BUF",15,Liam,37.66,Active,Starting
"Adams, D.",WR,GB,"Adams, D. WR GB",15,Liam,11.2,Active,Starting
"Akers, C.",RB,LA,"Akers, C. RB LA",15,Kevin,7.2,Active,Starting
"Kamara, A.",RB,NO,"Kamara, A. RB NO",15,Kevin,18.4,Active,Starting
"Mahomes, P.",QB,KC,"Mahomes, P. QB KC",15,Kevin,25.86,Active,Starting
Seahawks DEF ,DEF,Seahawks,Seahawks DEF ,15,Matt,9.0,Inactive,Bench
"Dobbins, J.",RB,BAL,"Dobbins, J. RB BAL",15,Matt,15.1,Inactive,Bench
"Hooper, A.",TE,CLE,"Hooper, A. TE CLE",15,Matt,15.1,Inactive,Bench
"Booker, D.",RB,LV,"Booker, D. RB LV",15,Matt,1.2,Inactive,Bench
"White, J.",RB,NE,"White, J. RB NE",15,Matt,9.5,Inactive,Bench
"Cooks, B.",WR,HOU,"Cooks, B. WR HOU",15,Matt,11.9,Inactive,Bench
Buccaneers DEF ,DEF,Buccaneers,Buccaneers DEF ,15,Matt,3.0,Active,Starting
"Lutz, W.",K,NO,"Lutz, W. K NO",15,Matt,3.0,Active,Starting
"Ekeler, A.",RB,LAC,"Ekeler, A. RB LAC",15,Liam,11.9,Active,Starting
"Hill, B.",RB,ATL,"Hill, B. RB ATL",15,FA,,FA,FA
"Higbee, T.",TE,LA,"Higbee, T. TE LA",15,FA,,FA,FA
"Kittle, G.",TE,SF,"Kittle, G. TE SF",15,Matt,0.0,Active,Starting
"Ebron, E.",TE,PIT,"Ebron, E. TE PIT",15,Nolan,0.0,Inactive,Bench
"Jeffery, A.",WR,PHI,"Jeffery, A. WR PHI",15,FA,,FA,FA
"Williams, M.",WR,LAC,"Williams, M. WR LAC",15,Nolan,4.2,Inactive,Bench
"Minshew, G.",QB,JAX,"Minshew, G. QB JAX",15,FA,,FA,FA
"Harry, N.",WR,NE,"Harry, N. WR NE",15,FA,,FA,FA
"Williams, P.",WR,MIA,"Williams, P. WR MIA",15,f,0.00,Inactive,Reserve
"Ruggs, H.",WR,LV,"Ruggs, H. WR LV",15,f,0.0,Inactive,Bench
"Fant, N.",TE,DEN,"Fant, N. TE DEN",15,f,20.8,Inactive,Bench
"Gaskin, M.",RB,MIA,"Gaskin, M. RB MIA",15,f,0.0,Inactive,Bench
"McKissic, J.",RB,WAS,"McKissic, J. RB WAS",15,f,25.7,Inactive,Bench
"Newton, C.",QB,NE,"Newton, C. QB NE",15,f,12.16,Inactive,Bench
"Cousins, K.",QB,MIN,"Cousins, K. QB MIN",15,FA,,FA,FA
"Graham, J.",TE,CHI,"Graham, J. TE CHI",15,f,4.5,Inactive,Bench
"Zuerlein, G.",K,DAL,"Zuerlein, G. K DAL",15,f,13.0,Active,Starting
"Scott, B.",RB,PHI,"Scott, B. RB PHI",15,f,11.1,Active,Starting
"Kelce, T.",TE,KC,"Kelce, T. TE KC",15,f,22.8,Active,Starting
Broncos DEF ,DEF,Broncos,Broncos DEF ,15,FA,,FA,FA
"Cole, K.",WR,JAX,"Cole, K. WR JAX",15,f,4.2,Active,Starting
"Boyd, T.",WR,CIN,"Boyd, T. WR CIN",15,f,0.0,Active,Starting
"Patterson, C.",WR,CHI,"Patterson, C. WR CHI",15,f,8.6,Active,Starting
"Johnson, D.",RB,HOU,"Johnson, D. RB HOU",15,f,24.3,Active,Starting
Steelers DEF ,DEF,Steelers,Steelers DEF ,15,f,2.0,Active,Starting
"McKinnon, J.",RB,SF,"McKinnon, J. RB SF",15,f,6.5,Active,Starting
"Freeman, D.",RB,NYG,"Freeman, D. RB NYG",15,FA,,FA,FA
"Hill, T.",QB,NO,"Hill, T. QB NO",15,FA,,FA,FA
"Reagor, J.",WR,PHI,"Reagor, J. WR PHI",15,FA,,FA,FA
"Hasty, J.",RB,SF,"Hasty, J. RB SF",15,FA,,FA,FA
"Gould, R.",K,SF,"Gould, R. K SF",15,FA,,FA,FA
Panthers DEF ,DEF,Panthers,Panthers DEF ,15,FA,,FA,FA
"Miller, S.",WR,TB,"Miller, S. WR TB",15,FA,,FA,FA
"Moss, Z.",RB,BUF,"Moss, Z. RB BUF",15,FA,,FA,FA
"McManus, B.",K,DEN,"McManus, B. K DEN",15,FA,,FA,FA
"Kelley, J.",RB,LAC,"Kelley, J. RB LAC",15,FA,,FA,FA
"Patrick, T.",WR,DEN,"Patrick, T. WR DEN",15,FA,,FA,FA
"Johnson, D.",RB,CLE,"Johnson, D. RB CLE",15,FA,,FA,FA
"Edelman, J.",WR,NE,"Edelman, J. WR NE",15,FA,,FA,FA
"Bridgewater, T.",QB,CAR,"Bridgewater, T. QB CAR",15,FA,,FA,FA
"Fells, D.",TE,HOU,"Fells, D. TE HOU",15,FA,,FA,FA
"Shenault, L.",WR,JAX,"Shenault, L. WR JAX",15,FA,,FA,FA
"Prater, M.",K,DET,"Prater, M. K DET",15,FA,,FA,FA
Saints DEF ,DEF,Saints,Saints DEF ,15,FA,,FA,FA
"Ahmed, S.",RB,MIA,"Ahmed, S. RB MIA",15,FA,,FA,FA
"Burrow, J.",QB,CIN,"Burrow, J. QB CIN",15,FA,,FA,FA
"Hurts, J.",QB,PHI,"Hurts, J. QB PHI",15,FA,,FA,FA
"Agholor, N.",WR,LV,"Agholor, N. WR LV",15,Nolan,8.9,Inactive,Bench
"Tannehill, R.",QB,TEN,"Tannehill, R. QB TEN",15,f,37.02,Active,Starting
"Pittman, M.",WR,IND,"Pittman, M. WR IND",15,Sam,3.9,Inactive,Bench
"Wentz, C.",QB,PHI,"Wentz, C. QB PHI",15,Jess,0.0,Inactive,Bench
"Gordon, M.",RB,DEN,"Gordon, M. RB DEN",15,Jess,24.1,Inactive,Bench
"Jones, J.",WR,ATL,"Jones, J. WR ATL",15,Jess,0.0,Inactive,Bench
Rams DEF ,DEF,Rams,Rams DEF ,15,Jess,2.0,Active,Starting
"Butker, H.",K,KC,"Butker, H. K KC",15,Jess,6.0,Active,Starting
"Jones, M.",WR,DET,"Jones, M. WR DET",15,Jess,27.2,Active,Starting
"Gesicki, M.",TE,MIA,"Gesicki, M. TE MIA",15,Jess,0.0,Active,Starting
"Moore, D.",WR,CAR,"Moore, D. WR CAR",15,Jess,19.2,Active,Starting
"Williams, J.",RB,GB,"Williams, J. RB GB",15,Jess,4.0,Inactive,Bench
"Dallas, D.",RB,SEA,"Dallas, D. RB SEA",15,FA,,FA,FA
"Shepard, S.",WR,NYG,"Shepard, S. WR NYG",15,Jess,8.8,Active,Starting
"Montgomery, D.",RB,CHI,"Montgomery, D. RB CHI",15,Jess,29.2,Active,Starting
"Henry, D.",RB,TEN,"Henry, D. RB TEN",15,Jess,25.2,Active,Starting
"Herbert, J.",QB,LAC,"Herbert, J. QB LAC",15,Jess,27.96,Active,Starting
"Fuller, W.",WR,HOU,"Fuller, W. WR HOU",15,Nolan,0.00,Inactive,Reserve
Browns DEF ,DEF,Browns,Browns DEF ,15,Nolan,8.0,Inactive,Bench
"Meyers, J.",WR,NE,"Meyers, J. WR NE",15,Nolan,16.1,Inactive,Bench
"Chark, D.",WR,JAX,"Chark, D. WR JAX",15,Nolan,9.3,Inactive,Bench
"Smith-Schuster, J.",WR,PIT,"Smith-Schuster, J. WR PIT",15,Jess,2.5,Active,Starting
"Gibson, A.",RB,WAS,"Gibson, A. RB WAS",15,Sam,0.0,Inactive,Bench
"Renfrow, H.",WR,LV,"Renfrow, H. WR LV",15,Jess,3.0,Inactive,Bench
"Thompson, C.",RB,JAX,"Thompson, C. RB JAX",15,FA,,FA,FA
"Coutee, K.",WR,HOU,"Coutee, K. WR HOU",15,Sam,14.3,Inactive,Bench
"Golladay, K.",WR,DET,"Golladay, K. WR DET",15,Sam,0.0,Inactive,Bench
"Thomas, L.",TE,WAS,"Thomas, L. TE WAS",15,Sam,23.1,Inactive,Bench
"Roethlisberger, B.",QB,PIT,"Roethlisberger, B. QB PIT",15,Sam,6.7,Inactive,Bench
"Grant, J.",WR,MIA,"Grant, J. WR MIA",15,FA,,FA,FA
"Beckham, O.",WR,CLE,"Beckham, O. WR CLE",15,FA,,FA,FA
Football Team DEF ,DEF,TFootballeFootballaFootballm,Football Team DEF ,15,Sam,3.0,Active,Starting
"Bass, T.",K,BUF,"Bass, T. K BUF",15,Sam,12.0,Active,Starting
"Lindsay, P.",RB,DEN,"Lindsay, P. RB DEN",15,FA,,FA,FA
"Swift, D.",RB,DET,"Swift, D. RB DET",15,Sam,22.2,Active,Starting
"Samuel, C.",WR,CAR,"Samuel, C. WR CAR",15,Sam,8.8,Active,Starting
"Diggs, S.",WR,BUF,"Diggs, S. WR BUF",15,Sam,25.7,Active,Starting
"Woods, R.",WR,LA,"Woods, R. WR LA",15,Sam,21.6,Active,Starting
"Robinson, J.",RB,JAX,"Robinson, J. RB JAX",15,Sam,14.3,Active,Starting
"Cook, D.",RB,MIN,"Cook, D. RB MIN",15,Sam,26.9,Active,Starting
"Murray, K.",QB,ARI,"Murray, K. QB ARI",15,Sam,33.14,Active,Starting
"Bailey, D.",K,MIN,"Bailey, D. K MIN",15,Jess,9.0,Inactive,Bench
"Fournette, L.",RB,TB,"Fournette, L. RB TB",15,Graham,21.5,Inactive,Bench
"Gronkowski, R.",TE,TB,"Gronkowski, R. TE TB",15,Sam,5.9,Active,Starting
"Johnson, D.",RB,HOU,"Johnson, D. RB HOU",15,Graham,0.0,Inactive,Bench
"Parker, D.",WR,MIA,"Parker, D. WR MIA",15,Kevin,0.0,Inactive,Bench
"Murray, L.",RB,NO,"Murray, L. RB NO",15,Graham,10.9,Inactive,Bench
Eagles DEF ,DEF,Eagles,Eagles DEF ,15,FA,,FA,FA
"Breida, M.",RB,MIA,"Breida, M. RB MIA",15,FA,,FA,FA
"Bullock, R.",K,CIN,"Bullock, R. K CIN",15,FA,,FA,FA
"Brown, M.",WR,BAL,"Brown, M. WR BAL",15,FA,,FA,FA
"Harris, D.",WR,NO,"Harris, D. WR NO",15,FA,,FA,FA
"Samuel, D.",WR,SF,"Samuel, D. WR SF",15,FA,,FA,FA
"Michel, S.",RB,NE,"Michel, S. RB NE",15,FA,,FA,FA
"Fitzpatrick, R.",QB,MIA,"Fitzpatrick, R. QB MIA",15,FA,,FA,FA
"Sutton, C.",WR,DEN,"Sutton, C. WR DEN",15,FA,,FA,FA
Chiefs DEF ,DEF,Chiefs,Chiefs DEF ,15,FA,,FA,FA
"Reed, J.",TE,SF,"Reed, J. TE SF",15,FA,,FA,FA
"Campbell, P.",WR,IND,"Campbell, P. WR IND",15,FA,,FA,FA
"Gostkowski, S.",K,TEN,"Gostkowski, S. K TEN",15,FA,,FA,FA
"Boswell, C.",K,PIT,"Boswell, C. K PIT",15,FA,,FA,FA
"Slayton, D.",WR,NYG,"Slayton, D. WR NYG",15,FA,,FA,FA
"Hyde, C.",RB,SEA,"Hyde, C. RB SEA",15,FA,,FA,FA
"Mims, D.",WR,NYJ,"Mims, D. WR NYJ",15,FA,,FA,FA
"Valdes-Scantling, M.",WR,GB,"Valdes-Scantling, M. WR GB",15,FA,,FA,FA
"Lambo, J.",K,JAX,"Lambo, J. K JAX",15,FA,,FA,FA
"Mattison, A.",RB,MIN,"Mattison, A. RB MIN",15,FA,,FA,FA
"Barkley, S.",RB,NYG,"Barkley, S. RB NYG",15,FA,,FA,FA
Packers DEF ,DEF,Packers,Packers DEF ,15,FA,,FA,FA
"Jackson, J.",RB,LAC,"Jackson, J. RB LAC",15,FA,,FA,FA
"Coleman, T.",RB,SF,"Coleman, T. RB SF",15,FA,,FA,FA
"Howard, O.",TE,TB,"Howard, O. TE TB",15,FA,,FA,FA
"Watson, D.",QB,HOU,"Watson, D. QB HOU",15,Jake,23.42,Active,Starting
"Davis, M.",RB,CAR,"Davis, M. RB CAR",15,Jake,8.1,Active,Starting
Cardinals DEF ,DEF,Cardinals,Cardinals DEF ,15,FA,,FA,FA
"Sanders, M.",RB,PHI,"Sanders, M. RB PHI",15,Jake,10.0,Active,Starting
"Crowder, J.",WR,NYJ,"Crowder, J. WR NYJ",15,FA,,FA,FA
"Henderson, D.",RB,LA,"Henderson, D. RB LA",15,FA,,FA,FA
"Brown, M.",RB,LA,"Brown, M. RB LA",15,FA,,FA,FA
"Tate, G.",WR,NYG,"Tate, G. WR NYG",15,FA,,FA,FA
"Gore, F.",RB,NYJ,"Gore, F. RB NYJ",15,FA,,FA,FA
"Gonzalez, Z.",K,ARI,"Gonzalez, Z. K ARI",15,FA,,FA,FA
"Elliott, J.",K,PHI,"Elliott, J. K PHI",15,FA,,FA,FA
"Jackson, D.",WR,PHI,"Jackson, D. WR PHI",15,FA,,FA,FA
"Edwards, G.",RB,BAL,"Edwards, G. RB BAL",15,FA,,FA,FA
"Evans, M.",WR,TB,"Evans, M. WR TB",15,Graham,17.0,Inactive,Bench
Giants DEF ,DEF,Giants,Giants DEF ,15,FA,,FA,FA
"Carr, D.",QB,LV,"Carr, D. QB LV",15,FA,,FA,FA
"Brees, D.",QB,NO,"Brees, D. QB NO",15,FA,,FA,FA
"Penny, R.",RB,SEA,"Penny, R. RB SEA",15,FA,,FA,FA
"Johnson, K.",RB,DET,"Johnson, K. RB DET",15,FA,,FA,FA
Chargers DEF ,DEF,Chargers,Chargers DEF ,15,FA,,FA,FA
Vikings DEF ,DEF,Vikings,Vikings DEF ,15,FA,,FA,FA
"Bell, L.",RB,KC,"Bell, L. RB KC",15,FA,,FA,FA
